Accessions,10C,18C,18T,19T,3T,4T,5C,8C
Q2NLC8,NA,6.70E-05,NA,NA,NA,NA,NA,NA
Q2NNQ8,NA,2.17E-06,NA,NA,NA,NA,NA,NA
Q2TB59,NA,NA,7.68E-05,2.93E-05,NA,NA,NA,NA
Q2TNB3,NA,6.72E-05,NA,NA,NA,NA,NA,NA
Q2TSB7,NA,2.24E-05,NA,NA,NA,NA,NA,NA
Q2TU34,NA,1.85E-05,NA,NA,NA,NA,NA,NA
Q2VPJ6,0.000515001,NA,NA,NA,NA,0.000478573,NA,NA
Q2VYF8,NA,2.25E-05,NA,NA,NA,NA,NA,NA
Q2XQU9,NA,1.60E-05,NA,NA,NA,NA,NA,NA
Q30118,NA,0.000397257,NA,NA,NA,NA,NA,NA
Q305H0,NA,NA,NA,6.27E-05,NA,NA,NA,NA
Q32Q12,NA,0.000360418,NA,0.000593571,NA,NA,NA,NA
Q32XH3,NA,4.59E-05,NA,NA,NA,NA,NA,NA
Q3B770,NA,8.36E-06,NA,NA,NA,NA,NA,NA
Q3B8N2,NA,1.50E-05,NA,NA,NA,NA,NA,NA
Q3B8N2-2,NA,1.50E-05,NA,NA,NA,NA,NA,NA
Q3KNR6,NA,NA,NA,0.000107144,NA,NA,NA,NA
Q3KQT6,NA,5.78E-05,NA,2.29E-05,NA,NA,NA,NA
Q3LIE9,NA,5.97E-05,NA,0.00010216,NA,NA,NA,NA
Q3MIH3,NA,0.000759493,NA,0.000529859,NA,NA,NA,NA
Q3S2J4,NA,NA,NA,NA,0.000344794,NA,NA,NA
Q3SY69,NA,4.83E-06,NA,NA,NA,NA,NA,NA
Q496I0,NA,NA,NA,0.000272377,NA,NA,NA,NA
Q49AQ7,NA,3.22E-05,NA,NA,NA,NA,NA,NA
Q4EZD4,NA,NA,NA,6.27E-05,NA,NA,NA,NA
Q4F4V6,NA,NA,NA,6.27E-05,NA,NA,NA,NA
Q4G1B2,NA,NA,NA,1.35E-05,NA,NA,NA,NA
Q4GCC3,NA,NA,NA,6.27E-05,NA,NA,NA,NA
Q4GCG2,NA,NA,NA,6.27E-05,NA,NA,NA,NA
Q4GCZ4,NA,NA,NA,6.27E-05,NA,NA,NA,NA
Q4GHE1,NA,NA,NA,6.27E-05,NA,NA,NA,NA
Q4GQP0,NA,NA,NA,6.27E-05,NA,NA,NA,NA
Q4GVP5,NA,NA,NA,6.27E-05,NA,NA,NA,NA
Q4GW12,NA,NA,NA,6.27E-05,NA,NA,NA,NA
Q4LE33,NA,1.76E-05,NA,5.62E-06,NA,NA,NA,NA
Q4LE36,NA,NA,NA,2.36E-05,NA,NA,NA,NA
Q4LE67,NA,NA,NA,3.14E-06,NA,NA,NA,NA
Q4V347,NA,0.000115277,NA,NA,NA,NA,NA,NA
Q4VB24,0.000221093,NA,NA,NA,NA,NA,NA,NA
Q53EM5,NA,0.000303497,NA,4.84E-05,NA,NA,NA,NA
Q53EP4,NA,5.44E-05,NA,6.21E-05,NA,NA,NA,NA
Q53ET8,0.00020692,NA,NA,0.000169072,NA,NA,NA,NA
Q53EY8,NA,3.22E-05,NA,3.02E-05,NA,NA,NA,NA
Q53F10,NA,8.07E-05,NA,NA,NA,NA,NA,NA
Q53F37,NA,4.05E-05,NA,NA,NA,NA,NA,NA
Q53F45,NA,NA,0.000291153,NA,NA,NA,NA,NA
Q53F64,NA,0.000147751,NA,0.000194195,NA,NA,NA,NA
Q53F76,NA,1.00E-05,NA,NA,NA,NA,NA,NA
Q53FB0,NA,0.000436689,NA,NA,NA,NA,NA,NA
Q53FB6,NA,0.000110407,NA,NA,NA,NA,NA,NA
Q53FI1,NA,NA,NA,1.07E-05,NA,0.000223258,NA,NA
Q53FI4,NA,0.000295678,NA,4.10E-05,NA,NA,NA,NA
Q53FI7,NA,0.000455497,NA,NA,NA,NA,NA,NA
Q53FJ5,NA,0.000190631,NA,9.59E-06,NA,NA,NA,NA
Q53FM7,NA,NA,NA,1.59E-05,NA,NA,NA,NA
Q53FV0,0.000158233,NA,NA,NA,NA,0.000245068,NA,NA
Q53FV4,NA,NA,NA,NA,NA,NA,4.86E-05,NA
Q53FW2,NA,NA,NA,4.48E-05,NA,NA,NA,NA
Q53G25,NA,6.12E-05,0.001044964,9.44E-05,0.002472713,0.000522811,NA,NA
Q53G35,NA,0.000526702,NA,0.000679077,NA,NA,NA,NA
Q53G49,NA,6.37E-05,NA,NA,NA,NA,NA,NA
Q53G58,NA,7.53E-05,NA,0.000178414,NA,NA,NA,NA
Q53G71,0.000596297,NA,0.001552339,0.000513522,0.001153701,0.000755243,NA,NA
Q53G72,NA,0.000192153,NA,3.06E-05,NA,NA,NA,NA
Q53G76,0.055750369,0.01283834,0.097577468,0.011300316,0.065240071,0.049558293,0.001199301,NA
Q53G83,0.000265675,NA,NA,0.000268766,NA,0.000493766,NA,NA
Q53G85,0.001071327,0.002007699,NA,0.001136347,NA,NA,NA,NA
Q53G99,0.055750369,0.01283834,0.097577468,0.011300316,0.065240071,0.049558293,0.001199301,NA
Q53GA1,0.001071327,NA,NA,NA,NA,NA,NA,NA
Q53GA7,NA,NA,NA,NA,NA,NA,NA,0.000280361
Q53GB3,NA,NA,NA,0.000104664,NA,NA,NA,NA
Q53GB6,NA,NA,NA,1.61E-05,NA,NA,NA,NA
Q53GC7,NA,NA,NA,2.34E-05,NA,NA,NA,NA
Q53GC9,NA,NA,NA,5.46E-05,NA,NA,NA,NA
Q53GD1,NA,0.000173421,NA,0.000116293,NA,NA,NA,NA
Q53GD8,NA,3.98E-05,NA,NA,NA,NA,NA,NA
Q53GE2,NA,NA,NA,2.34E-05,NA,NA,NA,NA
Q53GE9,0.001071327,NA,NA,NA,NA,NA,NA,NA
Q53GF5,NA,2.29E-05,NA,6.44E-05,NA,NA,NA,NA
Q53GF8,NA,NA,NA,2.97E-05,NA,NA,NA,NA
Q53GF9,NA,7.53E-05,NA,5.21E-05,NA,NA,NA,NA
Q53GK6,0.055750369,0.01283834,0.097577468,0.011300316,0.065240071,0.049558293,0.001199301,NA
Q53GK7,NA,7.22E-05,NA,NA,NA,NA,NA,NA
Q53GL5,0.00014283,5.33E-05,NA,0.000177835,0.00043843,0.000545655,NA,NA
Q53GN4,NA,9.57E-05,NA,2.35E-05,NA,NA,NA,NA
Q53GR3,NA,NA,NA,5.51E-05,NA,NA,NA,NA
Q53GU8,NA,0.000108384,NA,NA,NA,NA,NA,NA
Q53GX6,NA,6.38E-05,NA,2.00E-05,NA,NA,NA,NA
Q53GY0,NA,0.00015431,NA,NA,NA,0.000222195,NA,NA
Q53GY3,NA,NA,NA,NA,NA,NA,0.001035119,NA
Q53GZ8,NA,NA,NA,5.57E-06,NA,NA,0.000109279,NA
Q53H01,NA,0.000115154,NA,NA,NA,NA,NA,NA
Q53H17,NA,NA,NA,2.35E-05,NA,NA,NA,NA
Q53H26,NA,0.001138491,NA,0.000493028,NA,NA,0.009386574,NA
Q53H34,NA,4.39E-05,NA,7.84E-05,NA,NA,NA,NA
Q53H88,NA,1.54E-05,NA,4.95E-05,NA,NA,NA,NA
Q53HD3,NA,3.55E-05,NA,6.66E-05,NA,0.000378741,NA,NA
Q53HF2,NA,NA,NA,NA,NA,0.001419702,NA,NA
Q53HG7,NA,2.76E-05,NA,NA,NA,NA,NA,NA
Q53HH2,NA,4.19E-05,NA,0.000180827,NA,NA,NA,NA
Q53HK9,NA,NA,NA,0.000338093,NA,NA,NA,NA
Q53HL1,0.000314615,NA,NA,NA,0.001053537,NA,NA,NA
Q53HM9,0.001071327,0.002007699,NA,0.001136347,NA,NA,NA,NA
Q53HP2,NA,0.000167921,NA,NA,NA,NA,NA,NA
Q53HP3,NA,NA,NA,5.57E-06,NA,NA,0.000109279,NA
Q53HQ7,0.001071327,0.002007699,NA,0.001136347,NA,NA,NA,NA
Q53HR5,0.001071327,NA,NA,NA,NA,NA,NA,NA
Q53HU0,NA,2.44E-05,NA,3.67E-05,NA,NA,NA,NA
Q53HU6,NA,0.000295678,NA,4.10E-05,NA,NA,NA,NA
Q53HV1,NA,8.14E-05,NA,6.37E-05,NA,NA,NA,NA
Q53HV2,NA,1.64E-05,NA,NA,NA,NA,NA,NA
Q53HV6,NA,0.00011813,NA,NA,NA,NA,NA,NA
Q53HW2,NA,0.000354502,NA,0.000338093,NA,NA,NA,NA
Q53R19,NA,0.000139728,NA,4.74E-05,NA,NA,NA,NA
Q53S08,0.000169446,5.62E-05,NA,NA,NA,NA,NA,NA
Q53S24,NA,0.000599993,NA,0.000532833,NA,NA,NA,NA
Q53SE2,0.000392527,NA,NA,NA,NA,NA,NA,NA
Q53SS8,NA,0.00012777,NA,0.000138767,NA,NA,NA,NA
Q53SW3,NA,NA,NA,0.000107077,NA,NA,NA,NA
Q53T09,NA,NA,NA,0.000113508,NA,NA,NA,NA
Q53T40,NA,3.72E-05,NA,NA,NA,NA,NA,NA
Q53T76,NA,NA,NA,4.35E-05,NA,NA,NA,NA
Q53XX5,NA,NA,NA,0.000131438,NA,NA,NA,NA
Q53Y06,NA,NA,NA,2.96E-05,NA,NA,NA,NA
Q53YD7,NA,6.74E-05,NA,5.36E-05,NA,NA,NA,NA
Q53YY1,NA,NA,NA,NA,NA,NA,0.001035119,NA
Q53Z07,NA,9.29E-05,NA,6.11E-05,NA,NA,NA,NA
Q562R1,0.012290839,NA,0.024304838,NA,0.020602813,0.015778183,NA,NA
Q56G89,NA,NA,NA,0.004241538,NA,NA,NA,NA
Q587J7,NA,NA,NA,NA,NA,5.10E-05,NA,NA
Q587J7-2,NA,NA,NA,NA,NA,5.10E-05,NA,NA
Q58F26,NA,2.54E-05,NA,NA,NA,NA,NA,NA
Q59EA2,NA,7.12E-05,NA,0.000168799,NA,NA,NA,NA
Q59EE7,NA,7.96E-06,NA,NA,NA,NA,NA,NA
Q59EF6,NA,7.34E-06,NA,NA,NA,NA,NA,NA
Q59EI9,NA,0.000143585,NA,0.000526234,NA,NA,NA,NA
Q59EJ3,NA,0.000386189,NA,0.000318862,NA,NA,NA,NA
Q59EJ5,NA,NA,NA,2.54E-05,NA,NA,NA,NA
Q59EM6,NA,NA,NA,0.000151321,NA,NA,NA,NA
Q59EM9,NA,7.43E-05,NA,5.18E-05,NA,NA,NA,NA
Q59EN5,NA,0.000188473,NA,9.48E-06,NA,NA,NA,NA
Q59EP1,NA,5.07E-05,NA,NA,NA,NA,NA,NA
Q59EP2,NA,NA,NA,NA,NA,NA,0.00102247,NA
Q59ER5,NA,9.29E-05,NA,2.28E-05,NA,NA,NA,NA
Q59ET3,0.00021357,NA,NA,1.58E-05,NA,NA,NA,NA
Q59EV3,NA,NA,0.000465185,NA,NA,NA,NA,NA
Q59F15,NA,1.05E-05,NA,NA,NA,NA,NA,NA
Q59F24,NA,NA,0.000128529,NA,NA,0.000184877,NA,NA
Q59F34,NA,NA,NA,6.17E-05,NA,NA,NA,NA
Q59F66,NA,1.21E-05,NA,NA,NA,NA,NA,NA
Q59FC6,NA,NA,0.000418364,NA,NA,NA,NA,0.001602665
Q59FD4,NA,NA,NA,8.29E-05,NA,NA,NA,NA
Q59FF0,NA,NA,NA,5.21E-06,NA,NA,NA,NA
Q59FG2,NA,2.65E-06,NA,NA,NA,NA,NA,NA
Q59FG4,NA,NA,NA,NA,NA,NA,NA,0.00014723
Q59FG9,NA,2.62E-06,NA,NA,NA,NA,NA,NA
Q59FJ2,NA,1.65E-05,NA,NA,NA,NA,NA,NA
Q59FP8,NA,NA,NA,5.19E-06,NA,NA,NA,NA
Q59G12,NA,NA,NA,5.98E-05,NA,NA,NA,NA
Q59G24,NA,6.66E-05,NA,0.000149966,NA,NA,NA,NA
Q59G88,NA,5.27E-05,NA,NA,NA,NA,NA,NA
Q59GA0,NA,0.000184527,NA,NA,NA,NA,NA,NA
Q59GA1,NA,NA,NA,7.23E-05,NA,NA,NA,NA
Q59GB4,NA,0.000285459,NA,0.000555984,NA,NA,NA,NA
Q59GE4,NA,0.000112767,NA,NA,NA,NA,NA,NA
Q59GL1,NA,5.34E-05,NA,NA,NA,NA,NA,NA
Q59GQ0,NA,NA,NA,1.46E-05,NA,NA,NA,NA
Q59GR8,NA,NA,NA,6.63E-05,NA,NA,NA,NA
Q59GU5,NA,NA,NA,1.46E-05,NA,NA,NA,NA
Q59GV0,0.000232227,NA,NA,NA,0.000550833,0.0001079,NA,NA
Q59GW1,NA,7.60E-05,NA,0.000199812,NA,NA,NA,NA
Q59GX5,NA,NA,NA,NA,NA,0.00028109,NA,NA
Q59GX6,7.18E-05,NA,NA,NA,NA,NA,NA,NA
Q59GX9,NA,6.48E-05,NA,NA,NA,NA,NA,NA
Q59GY2,NA,0.000129434,NA,5.13E-05,NA,NA,NA,NA
Q59GY3,NA,NA,0.00039864,NA,NA,NA,NA,NA
Q59H27,NA,NA,NA,2.31E-05,NA,NA,NA,NA
Q59H57,NA,7.43E-05,NA,NA,NA,NA,NA,NA
Q59H77,NA,NA,NA,3.63E-05,NA,NA,NA,NA
Q59H94,5.21E-05,NA,0.000200285,NA,NA,NA,NA,NA
Q59HA6,NA,7.60E-06,NA,NA,NA,NA,NA,NA
Q59HF3,NA,9.51E-05,NA,NA,NA,NA,NA,NA
Q5BJH1,NA,NA,NA,2.09E-05,NA,NA,NA,NA
Q5CAQ5,NA,0.000491536,0.000300471,0.000315296,NA,NA,NA,0.001151041
Q5CZ94,NA,NA,NA,0.00018249,NA,NA,NA,NA
Q5EBM2,NA,0.000941717,NA,0.000503353,NA,NA,0.002044014,NA
Q5FWY2,NA,NA,NA,0.000244582,NA,NA,NA,NA
Q5GJ54,NA,NA,0.000621036,NA,NA,NA,NA,NA
Q5GJ67,0.0006632,NA,0.001034197,NA,0.000823237,NA,NA,NA
Q5HYM2,NA,NA,NA,1.74E-05,NA,NA,NA,NA
Q5JNZ5,NA,0.000108577,NA,NA,NA,NA,NA,NA
Q5JP69,NA,NA,NA,5.57E-06,NA,NA,0.000109279,NA
Q5JQ44,NA,5.42E-05,NA,NA,NA,NA,NA,NA
Q5JR94,NA,8.58E-05,NA,0.000104664,NA,NA,NA,NA
Q5JR95,NA,9.49E-05,NA,0.000115798,NA,NA,NA,NA
Q5JS54,NA,4.35E-05,NA,NA,NA,NA,NA,NA
Q5JS54-2,NA,4.35E-05,NA,NA,NA,NA,NA,NA
Q5JS54-3,NA,4.35E-05,NA,NA,NA,NA,NA,NA
Q5JT25,0.000193871,NA,NA,NA,NA,NA,NA,NA
Q5JT25-2,0.000193871,NA,NA,NA,NA,NA,NA,NA
Q5JVE7,NA,NA,NA,NA,NA,NA,5.21E-05,NA
Q5JWE9,NA,NA,NA,9.09E-05,NA,NA,NA,NA
Q5JWF2,NA,NA,NA,8.96E-05,NA,NA,NA,NA
Q5JWF2-2,NA,NA,NA,8.96E-05,NA,NA,NA,NA
Q5JXB2,NA,0.000151562,NA,NA,NA,NA,NA,NA
Q5JYX0,NA,NA,0.001635596,NA,NA,NA,NA,NA
Q5NV81,NA,NA,NA,NA,NA,NA,0.000211293,NA
Q5NV90,NA,0.000101141,NA,NA,NA,NA,0.000246457,NA
Q5PY61,NA,0.00042452,NA,0.000296166,NA,NA,NA,NA
Q5QNW6,0.010631756,0.004303683,NA,0.006505754,NA,0.010210373,NA,0.028195804
Q5QNW6-2,0.010631756,0.004303683,NA,0.006505754,NA,0.010210373,NA,0.028195804
Q5QNZ2,NA,NA,NA,0.000137404,NA,NA,NA,NA
Q5QTS3,NA,4.39E-05,NA,7.84E-05,NA,NA,NA,NA
Q5RI18,NA,7.85E-05,NA,NA,NA,NA,NA,NA
Q5RKT7,NA,0.000623174,NA,0.000434756,NA,NA,NA,NA
Q5S4N1,0.000133755,NA,NA,NA,NA,NA,NA,NA
Q5S971,NA,NA,NA,6.27E-05,NA,NA,NA,NA
Q5SA98,NA,NA,NA,6.27E-05,NA,NA,NA,NA
Q5SAP1,NA,NA,NA,6.27E-05,NA,NA,NA,NA
Q5SB08,NA,NA,NA,6.27E-05,NA,NA,NA,NA
Q5SQT8,NA,6.63E-05,NA,4.84E-05,NA,NA,NA,NA
Q5SQT9,NA,4.05E-05,NA,2.96E-05,NA,NA,NA,NA
Q5SRP5,NA,NA,NA,NA,NA,NA,0.000706534,NA
Q5SRT3,NA,0.000436689,NA,NA,NA,NA,NA,NA
Q5SSJ5,NA,1.45E-05,NA,NA,NA,NA,NA,NA
Q5SSJ5-2,NA,1.45E-05,NA,NA,NA,NA,NA,NA
Q5SSJ5-3,NA,1.45E-05,NA,NA,NA,NA,NA,NA
Q5ST52,NA,NA,NA,3.01E-05,NA,NA,NA,NA
Q5STU3,NA,4.62E-05,NA,NA,NA,NA,NA,0.000263283
Q5STX8,NA,0.000105253,NA,NA,NA,NA,NA,NA
Q5SU16,NA,0.00249285,NA,0.004825839,NA,NA,NA,NA
Q5SWC8,NA,2.89E-05,NA,NA,NA,NA,NA,NA
Q5SX86,NA,NA,NA,NA,NA,0.00047306,NA,NA
Q5SX87,NA,NA,NA,NA,NA,0.000278799,NA,NA
Q5SX90,NA,NA,NA,NA,NA,0.000495434,NA,NA
Q5T0G8,NA,5.12E-05,NA,NA,NA,NA,NA,NA
Q5T123,NA,0.000547291,NA,NA,NA,NA,NA,NA
Q5T7C4,NA,8.47E-05,NA,0.000222576,NA,NA,NA,NA
Q5T8U3,NA,6.07E-05,NA,0.000122747,NA,NA,NA,NA
Q5T8U5,NA,2.88E-05,NA,NA,NA,NA,NA,NA
Q5T8U7,NA,2.85E-05,NA,NA,NA,NA,NA,NA
Q5T985,NA,NA,NA,NA,NA,NA,0.001975149,NA
Q5T9B7,NA,2.97E-05,NA,2.79E-05,NA,NA,NA,NA
Q5TA01,NA,NA,NA,7.91E-05,NA,NA,NA,NA
Q5TA02,NA,NA,NA,7.12E-05,NA,NA,NA,NA
Q5TEC6,NA,0.001737858,NA,0.001976294,NA,NA,NA,0.000822759
Q5TZZ9,NA,0.001028499,NA,0.000198437,NA,NA,NA,NA
Q5U000,NA,0.000129514,NA,NA,NA,NA,NA,NA
Q5U043,NA,NA,NA,4.03E-05,NA,NA,NA,NA
Q5U058,NA,3.00E-05,NA,0.000499571,NA,NA,NA,NA
Q5U077,NA,0.000389864,NA,0.00068188,NA,NA,4.47E-05,NA
Q5U0C3,0.000438581,0.000397469,NA,0.000300339,0.001762384,NA,NA,NA
Q5U0D2,NA,0.000993938,NA,5.00E-05,NA,NA,NA,NA
Q5U0I6,NA,0.00054383,0.000542539,0.000563652,NA,NA,NA,NA
Q5U5U6,NA,0.00042452,NA,0.000296166,NA,NA,NA,NA
Q5U602,0.000187945,NA,NA,NA,NA,NA,NA,NA
Q5U651,NA,5.56E-06,NA,NA,NA,NA,NA,NA
Q5UGI3,NA,0.000635393,NA,0.000443281,NA,NA,NA,NA
Q5UGI6,NA,1.87E-05,NA,NA,NA,NA,NA,NA
Q5VTE0,0.001071327,NA,NA,NA,NA,NA,NA,NA
Q5VU21,NA,0.000212024,NA,NA,NA,NA,NA,NA
Q5VU65,NA,2.36E-06,NA,NA,NA,NA,NA,NA
Q5VU65-2,NA,2.36E-06,NA,NA,NA,NA,NA,NA
Q5VVC8,NA,0.000224306,NA,8.52E-05,NA,NA,NA,NA
Q5VVD0,NA,0.000210444,NA,8.00E-05,NA,NA,NA,NA
Q5VVL7,NA,NA,NA,1.57E-05,NA,NA,NA,NA
Q5VXV3,NA,0.000123018,NA,0.000173236,NA,NA,NA,NA
Q5VY30,NA,NA,NA,NA,NA,NA,0.00017269,NA
Q5VZY9,NA,NA,NA,0.000209904,NA,NA,NA,NA
Q5W0H4,NA,7.59E-05,NA,8.46E-05,NA,NA,NA,NA
Q5W0X3,NA,0.00026055,NA,NA,NA,NA,NA,NA
Q5XRW8,NA,NA,NA,6.27E-05,NA,NA,NA,NA
Q60FE5,NA,0.000235566,NA,2.21E-05,NA,NA,NA,NA
Q60FE6,NA,0.000236287,NA,2.21E-05,NA,NA,NA,NA
Q63HR1,NA,0.000212024,NA,NA,NA,NA,NA,NA
Q658S9,NA,0.000111485,NA,NA,NA,NA,NA,NA
Q66K58,NA,0.000139277,NA,9.72E-05,NA,NA,NA,NA
Q66K80,NA,NA,NA,NA,NA,NA,NA,0.000414866
Q68CK4,NA,NA,NA,NA,NA,NA,0.000490872,NA
Q68CR7,NA,5.07E-06,NA,NA,NA,NA,NA,NA
Q68CT4,2.90E-05,NA,0.000111574,NA,NA,8.85E-05,NA,NA
Q68D08,NA,NA,NA,5.17E-05,NA,NA,NA,NA
Q68DI0,NA,NA,NA,4.31E-05,NA,NA,NA,NA
Q68DZ9,NA,NA,NA,7.28E-05,NA,NA,NA,NA
Q69EZ8,NA,1.81E-05,NA,NA,NA,NA,NA,NA
Q69YG1,NA,0.000204075,NA,0.000163204,NA,NA,NA,NA
Q69YT6,NA,NA,NA,NA,NA,NA,NA,0.000614809
Q6AZ91,0.00020692,NA,NA,0.000169072,NA,NA,NA,NA
Q6DEN2,NA,0.000250353,NA,NA,NA,NA,NA,NA
Q6DKI2,NA,1.50E-05,NA,NA,NA,NA,NA,NA
Q6E433,NA,0.000122176,NA,NA,NA,NA,NA,NA
Q6ECI4,NA,NA,NA,5.84E-06,NA,NA,NA,NA
Q6ECI4-2,NA,NA,NA,5.84E-06,NA,NA,NA,NA
Q6EEV6,NA,0.000215929,NA,NA,NA,NA,NA,NA
Q6EHZ3,NA,0.000120392,NA,NA,NA,NA,NA,NA
Q6FG99,NA,5.48E-05,NA,NA,NA,NA,NA,NA
Q6FGD7,NA,NA,NA,6.20E-05,NA,NA,NA,NA
Q6FGG2,NA,0.000205133,NA,NA,NA,NA,NA,NA
Q6FGH5,NA,0.000322367,NA,NA,NA,NA,NA,NA
Q6FGJ9,NA,NA,NA,2.60E-05,NA,NA,NA,NA
Q6FGS1,NA,0.000251112,NA,NA,NA,NA,NA,NA
Q6FGX3,0.00020692,NA,NA,0.000169072,NA,NA,NA,NA
Q6FGX9,NA,3.22E-05,NA,3.02E-05,NA,NA,NA,NA
Q6FGZ3,NA,0.000129372,NA,NA,NA,NA,NA,NA
Q6FH10,NA,0.000129186,NA,NA,NA,NA,NA,NA
Q6FHE4,NA,7.22E-05,NA,NA,NA,NA,NA,NA
Q6FHG6,NA,6.54E-05,NA,1.53E-05,NA,NA,NA,NA
Q6FHJ9,NA,0.000186673,NA,0.000233667,NA,NA,NA,NA
Q6FHK9,NA,6.72E-05,NA,NA,NA,NA,NA,NA
Q6FHL9,NA,7.55E-05,NA,5.15E-05,NA,NA,NA,NA
Q6FHM2,NA,0.000110174,NA,0.000672309,NA,NA,NA,NA
Q6FHM4,NA,0.000186673,NA,0.000233667,NA,NA,NA,NA
Q6FHM9,NA,0.000285681,NA,NA,NA,NA,NA,NA
Q6FHN3,NA,0.000692382,NA,NA,NA,NA,NA,NA
Q6FHP5,0.000158233,NA,NA,NA,NA,0.000245068,NA,NA
Q6FHU2,NA,0.000526702,NA,0.000679077,NA,NA,NA,NA
Q6FHU3,NA,0.000211329,NA,NA,NA,NA,NA,NA
Q6FHV6,0.000557826,NA,NA,0.000812228,NA,NA,NA,NA
Q6FHX6,NA,NA,NA,1.76E-05,NA,NA,NA,NA
Q6FHZ0,NA,0.000356225,NA,0.001265872,NA,NA,NA,NA
Q6FHZ7,NA,0.000151028,NA,NA,NA,NA,NA,NA
Q6FI13,NA,NA,NA,0.005751666,NA,NA,NA,0.007961771
Q6FI45,NA,NA,NA,4.03E-05,NA,NA,NA,NA
Q6FI52,NA,NA,NA,5.00E-05,NA,NA,NA,NA
Q6FIC5,NA,1.76E-05,NA,NA,NA,NA,NA,NA
Q6FID4,NA,4.05E-05,NA,NA,NA,NA,NA,NA
Q6FIE5,NA,4.99E-05,NA,NA,NA,NA,NA,NA
Q6FIG4,NA,NA,0.000553336,NA,NA,NA,NA,NA
Q6FII1,NA,5.13E-05,NA,NA,NA,NA,NA,NA
Q6GMV7,NA,NA,NA,0.000180944,NA,NA,NA,NA
Q6GMW4,NA,NA,NA,0.000183274,NA,NA,0.001295354,NA
Q6GMW6,NA,0.000721096,NA,0.000181714,NA,NA,0.001284329,NA
Q6GMX0,NA,NA,NA,NA,NA,NA,0.004140556,NA
Q6GMX3,NA,NA,NA,NA,NA,NA,0.002545112,NA
Q6I9R8,NA,2.24E-05,NA,NA,NA,NA,NA,NA
Q6I9T7,NA,NA,NA,6.58E-05,NA,NA,NA,NA
Q6I9T8,NA,NA,NA,2.98E-05,NA,NA,NA,NA
Q6I9U3,NA,7.08E-05,NA,NA,NA,NA,NA,NA
Q6I9V5,NA,0.00015563,NA,0.000570381,NA,NA,NA,NA
Q6IAL5,NA,NA,NA,2.26E-05,NA,NA,NA,NA
Q6IAS8,0.000194748,NA,NA,NA,NA,NA,NA,NA
Q6IAT1,NA,0.000320677,NA,0.000429003,NA,0.000164774,NA,NA
Q6IAU5,NA,NA,NA,1.38E-05,NA,NA,NA,NA
Q6IAW5,NA,0.000141569,NA,NA,NA,NA,NA,NA
Q6IAX4,NA,NA,NA,0.000177123,NA,NA,NA,NA
Q6IB11,NA,NA,NA,0.000244752,NA,NA,NA,NA
Q6IB42,0.000615775,NA,NA,NA,NA,NA,NA,NA
Q6IB54,NA,NA,NA,0.000186069,NA,NA,NA,NA
Q6IBA2,NA,7.02E-05,NA,0.000158232,NA,NA,NA,NA
Q6IBG1,0.000312786,0.000394087,NA,NA,0.001047412,NA,NA,0.006993448
Q6IBG5,NA,NA,NA,0.000274291,NA,NA,NA,NA
Q6IBH0,NA,NA,NA,0.000111997,NA,NA,NA,NA
Q6IBH6,0.000371029,NA,NA,NA,NA,NA,NA,NA
Q6IBN6,NA,NA,NA,8.15E-05,NA,NA,NA,NA
Q6IBQ5,NA,4.24E-05,NA,NA,NA,NA,NA,NA
Q6IBR0,NA,5.44E-05,NA,NA,NA,NA,NA,NA
Q6IBS0,NA,2.56E-05,NA,NA,NA,NA,NA,NA
Q6IBS5,NA,1.18E-05,NA,NA,NA,NA,NA,NA
Q6IBT3,NA,1.64E-05,NA,NA,NA,NA,NA,NA
Q6ICQ4,NA,5.48E-05,NA,NA,NA,NA,NA,NA
Q6ICS0,NA,5.12E-05,NA,NA,NA,NA,NA,NA
Q6IPH7,NA,0.000158106,NA,9.90E-05,NA,NA,NA,NA
Q6IPI1,NA,0.000171729,NA,0.000114415,NA,NA,NA,NA
Q6IPN0,NA,0.000117011,NA,NA,NA,NA,NA,NA
Q6IPN6,0.001071327,NA,NA,NA,NA,NA,NA,NA
Q6IPS9,0.001071327,0.002007699,NA,0.001136347,NA,NA,NA,NA
Q6IPX5,NA,5.78E-05,NA,2.29E-05,NA,NA,NA,NA
Q6IQ30,NA,2.43E-05,NA,7.61E-06,NA,NA,NA,NA
Q6IRT1,NA,NA,NA,4.03E-05,NA,NA,NA,NA
Q6LAF9,NA,NA,NA,3.01E-05,NA,NA,NA,NA
Q6LER6,NA,0.000191118,NA,NA,NA,NA,NA,NA
Q6LEU2,NA,NA,NA,0.000143697,NA,NA,NA,NA
Q6MZS5,NA,NA,NA,0.000120201,NA,NA,NA,NA
Q6N001,NA,NA,0.000572122,NA,NA,0.000370324,NA,NA
Q6N030,NA,NA,NA,0.000504325,NA,NA,NA,NA
Q6N092,NA,0.000154662,NA,NA,NA,NA,NA,NA
Q6N093,NA,0.000853383,NA,0.000443753,NA,NA,0.002217928,NA
Q6NS36,NA,0.000288324,NA,NA,NA,NA,NA,NA
Q6NS95,NA,NA,NA,0.00018249,NA,NA,NA,NA
Q6NUJ1,NA,8.56E-06,NA,NA,NA,NA,NA,NA
Q6NVC0,NA,0.000182242,NA,0.000526234,NA,NA,NA,NA
Q6NVV1,NA,8.74E-05,NA,NA,NA,NA,NA,NA
Q6NVY0,NA,NA,NA,2.57E-05,NA,NA,NA,NA
